server,spec_id,bucket_timestamp,bucket_str,rmb_per_wan,trading_volume,fetched_at
桃花坞,324998,1787302800000,2026-08-21 17,4.998,807,2026-08-21T21:31:27.063Z
桃花坞,324998,1787306400000,2026-08-21 18,4.98,348,2026-08-21T21:31:27.063Z
桃花坞,324998,1787310000000,2026-08-21 19,5.011,687,2026-08-21T21:31:27.063Z
桃花坞,324998,1787313600000,2026-08-21 20,5.011,0,2026-08-21T21:31:27.063Z
桃花坞,324998,1787317200000,2026-08-21 21,4.997,231,2026-08-21T21:31:27.063Z
桃花坞,324998,1787320800000,2026-08-21 22,4.955,1420,2026-08-21T21:31:27.063Z
桃花坞,324998,1787324400000,2026-08-21 23,4.955,0,2026-08-21T21:31:27.063Z
桃花坞,324998,1787328000000,2026-08-22 00,4.955,0,2026-08-21T21:31:27.063Z
桃花坞,324998,1787331600000,2026-08-22 01,4.955,0,2026-08-21T21:31:27.063Z
桃花坞,324998,1787335200000,2026-08-22 02,4.955,0,2026-08-21T21:31:27.063Z
桃花坞,324998,1787338800000,2026-08-22 03,4.955,0,2026-08-21T21:31:27.063Z
桃花坞,324998,1787342400000,2026-08-22 04,4.955,0,2026-08-21T21:31:27.063Z
水帘洞,3211946,1786625881828,2026-08-13 20,7.689,0,2026-08-14T12:57:51.217Z
水帘洞,3211946,1786626000000,2026-08-13 21,7.689,0,2026-08-14T12:57:51.217Z
水帘洞,3211946,1786630725824,2026-08-13 22,7.689,0,2026-08-14T14:18:33.217Z
水帘洞,3211946,1786636703888,2026-08-13 23,7.689,0,2026-08-14T15:58:13.444Z
水帘洞,3211946,1786636800000,2026-08-14 00,7.689,0,2026-08-14T15:58:13.444Z
水帘洞,3211946,1786643849968,2026-08-14 01,7.689,0,2026-08-14T17:57:19.000Z
水帘洞,3211946,1786644000000,2026-08-14 02,7.689,0,2026-08-14T17:57:19.000Z
水帘洞,3211946,1786650743765,2026-08-14 03,7.689,0,2026-08-14T19:52:14.355Z
水帘洞,3211946,1786653452429,2026-08-14 04,7.689,0,2026-08-14T20:37:22.065Z
水帘洞,3211946,1786656742309,2026-08-14 05,7.689,0,2026-08-14T21:32:12.396Z
水帘洞,3211946,1786660266425,2026-08-14 06,7.689,0,2026-08-14T22:30:54.403Z
水帘洞,3211946,1786662000000,2026-08-14 07,7.689,0,2026-08-14T22:30:54.403Z
水帘洞,3211946,1786665600000,2026-08-14 08,7.689,0,2026-08-14T22:30:54.403Z
水帘洞,3211946,1786669200000,2026-08-14 09,7.689,0,2026-08-14T22:30:54.403Z
水帘洞,3211946,1786672800000,2026-08-14 10,7.689,0,2026-08-14T22:30:54.403Z
水帘洞,3211946,1786679194263,2026-08-14 11,7.689,0,2026-08-15T03:46:22.767Z
水帘洞,3211946,1786680000000,2026-08-14 12,7.689,0,2026-08-15T03:46:22.767Z
水帘洞,3211946,1786685516033,2026-08-14 13,7.689,0,2026-08-15T05:31:46.542Z
水帘洞,3211946,1786690224933,2026-08-14 14,7.689,0,2026-08-15T06:50:12.456Z
水帘洞,3211946,1786690800000,2026-08-14 15,7.689,89,2026-08-15T06:50:12.456Z
水帘洞,3211946,1786694400000,2026-08-14 16,8.326,579,2026-08-15T08:37:14.218Z
水帘洞,3211946,1786698000000,2026-08-14 17,8.162,1341,2026-08-15T09:32:44.357Z
水帘洞,3211946,1786701600000,2026-08-14 18,6.866,746,2026-08-15T10:30:14.902Z
水帘洞,3211946,1786705200000,2026-08-14 19,6.795,664,2026-08-15T10:30:14.902Z
水帘洞,3211946,1786708800000,2026-08-14 20,6.833,634,2026-08-15T12:51:11.925Z
水帘洞,3211946,1786712400000,2026-08-14 21,6.747,434,2026-08-15T13:36:28.211Z
水帘洞,3211946,1786716000000,2026-08-14 22,6.805,1172,2026-08-15T14:30:15.192Z
水帘洞,3211946,1786719600000,2026-08-14 23,6.795,1010,2026-08-15T15:28:40.183Z
水帘洞,3211946,1786723200000,2026-08-15 00,6.807,675,2026-08-15T15:28:40.183Z
水帘洞,3211946,1786726800000,2026-08-15 01,6.832,444,2026-08-15T17:27:23.182Z
水帘洞,3211946,1786730400000,2026-08-15 02,6.808,175,2026-08-15T17:27:23.182Z
水帘洞,3211946,1786734000000,2026-08-15 03,6.807,141,2026-08-15T17:27:23.182Z
水帘洞,3211946,1786737600000,2026-08-15 04,6.85,35,2026-08-15T17:27:23.182Z
水帘洞,3211946,1786741200000,2026-08-15 05,6.901,318,2026-08-15T17:27:23.182Z
水帘洞,3211946,1786744800000,2026-08-15 06,6.903,171,2026-08-15T17:27:23.182Z
水帘洞,3211946,1786748400000,2026-08-15 07,6.964,49,2026-08-15T23:26:42.346Z
水帘洞,3211946,1786752000000,2026-08-15 08,6.981,111,2026-08-15T23:26:42.346Z
水帘洞,3211946,1786755600000,2026-08-15 09,7.121,204,2026-08-16T01:47:21.843Z
水帘洞,3211946,1786759200000,2026-08-15 10,7.329,317,2026-08-16T01:47:21.843Z
水帘洞,3211946,1786762800000,2026-08-15 11,7.446,1210,2026-08-16T01:47:21.843Z
水帘洞,3211946,1786766400000,2026-08-15 12,7.504,597,2026-08-16T04:42:25.003Z
水帘洞,3211946,1786770000000,2026-08-15 13,7.534,1063,2026-08-16T05:34:50.194Z
水帘洞,3211946,1786773600000,2026-08-15 14,7.625,507,2026-08-16T06:51:43.207Z
水帘洞,3211946,1786777200000,2026-08-15 15,7.603,617,2026-08-16T07:37:37.425Z
水帘洞,3211946,1786780800000,2026-08-15 16,7.576,1628,2026-08-16T08:38:20.561Z
水帘洞,3211946,1786784400000,2026-08-15 17,7.573,1349,2026-08-16T09:34:09.750Z
水帘洞,3211946,1786788000000,2026-08-15 18,7.504,1052,2026-08-16T10:30:23.501Z
水帘洞,3211946,1786791600000,2026-08-15 19,7.533,1417,2026-08-16T11:26:34.668Z
水帘洞,3211946,1786795200000,2026-08-15 20,7.588,662,2026-08-16T12:52:26.806Z
水帘洞,3211946,1786798800000,2026-08-15 21,7.666,1070,2026-08-16T12:52:26.806Z
水帘洞,3211946,1786802400000,2026-08-15 22,7.524,708,2026-08-16T14:30:31.192Z
水帘洞,3211946,1786806000000,2026-08-15 23,7.531,3042,2026-08-16T14:30:31.192Z
水帘洞,3211946,1786809600000,2026-08-16 00,7.597,361,2026-08-16T16:34:01.871Z
水帘洞,3211946,1786813200000,2026-08-16 01,7.452,523,2026-08-16T16:34:01.871Z
水帘洞,3211946,1786816800000,2026-08-16 02,7.715,270,2026-08-16T16:34:01.871Z
水帘洞,3211946,1786820400000,2026-08-16 03,7.642,548,2026-08-16T19:26:22.801Z
水帘洞,3211946,1786824000000,2026-08-16 04,7.677,1490,2026-08-16T20:30:48.175Z
水帘洞,3211946,1786827600000,2026-08-16 05,7.677,0,2026-08-16T20:30:48.175Z
水帘洞,3211946,1786831200000,2026-08-16 06,7.788,358,2026-08-16T22:28:31.195Z
水帘洞,3211946,1786834800000,2026-08-16 07,7.879,481,2026-08-16T22:28:31.195Z
水帘洞,3211946,1786838400000,2026-08-16 08,7.904,433,2026-08-16T22:28:31.195Z
水帘洞,3211946,1786842000000,2026-08-16 09,7.716,2237,2026-08-17T01:45:37.141Z
水帘洞,3211946,1786845600000,2026-08-16 10,7.699,1217,2026-08-17T01:45:37.141Z
水帘洞,3211946,1786849200000,2026-08-16 11,7.686,641,2026-08-17T01:45:37.141Z
水帘洞,3211946,1786852800000,2026-08-16 12,7.607,1259,2026-08-17T04:51:28.604Z
水帘洞,3211946,1786856400000,2026-08-16 13,7.529,1942,2026-08-17T04:51:28.604Z
水帘洞,3211946,1786860000000,2026-08-16 14,7.425,1100,2026-08-17T04:51:28.604Z
水帘洞,3211946,1786863600000,2026-08-16 15,7.247,1508,2026-08-17T07:08:32.325Z
水帘洞,3211946,1786867200000,2026-08-16 16,7.155,2653,2026-08-17T07:08:32.325Z
水帘洞,3211946,1786870800000,2026-08-16 17,7.198,1253,2026-08-17T09:50:55.698Z
水帘洞,3211946,1786874400000,2026-08-16 18,7.257,1430,2026-08-17T09:50:55.698Z
水帘洞,3211946,1786878000000,2026-08-16 19,7.292,574,2026-08-17T11:32:32.497Z
水帘洞,3211946,1786881600000,2026-08-16 20,7.281,1485,2026-08-17T12:57:12.908Z
水帘洞,3211946,1786885200000,2026-08-16 21,7.168,2154,2026-08-17T13:44:49.386Z
水帘洞,3211946,1786888800000,2026-08-16 22,6.937,2000,2026-08-17T13:44:49.386Z
水帘洞,3211946,1786892400000,2026-08-16 23,6.535,1156,2026-08-17T15:32:01.591Z
水帘洞,3211946,1786896000000,2026-08-17 00,6.54,918,2026-08-17T16:35:33.344Z
水帘洞,3211946,1786899600000,2026-08-17 01,6.632,984,2026-08-17T16:35:33.344Z
水帘洞,3211946,1786903200000,2026-08-17 02,6.786,702,2026-08-17T18:49:49.813Z
水帘洞,3211946,1786906800000,2026-08-17 03,6.653,215,2026-08-17T19:33:51.073Z
水帘洞,3211946,1786910400000,2026-08-17 04,6.752,230,2026-08-17T19:33:51.073Z
水帘洞,3211946,1786914000000,2026-08-17 05,6.773,191,2026-08-17T19:33:51.073Z
水帘洞,3211946,1786917600000,2026-08-17 06,6.76,101,2026-08-17T22:31:19.375Z
水帘洞,3211946,1786921200000,2026-08-17 07,6.691,424,2026-08-17T23:29:09.756Z
水帘洞,3211946,1786924800000,2026-08-17 08,6.64,207,2026-08-17T23:29:09.756Z
水帘洞,3211946,1786928400000,2026-08-17 09,6.398,434,2026-08-17T23:29:09.756Z
水帘洞,3211946,1786932000000,2026-08-17 10,6.175,393,2026-08-17T23:29:09.756Z
水帘洞,3211946,1786935600000,2026-08-17 11,6.043,635,2026-08-18T03:52:07.029Z
水帘洞,3211946,1786939200000,2026-08-17 12,6.078,902,2026-08-18T03:52:07.029Z
水帘洞,3211946,1786942800000,2026-08-17 13,6.2,1112,2026-08-18T05:38:44.412Z
水帘洞,3211946,1786946400000,2026-08-17 14,6.404,1949,2026-08-18T06:55:39.020Z
水帘洞,3211946,1786950000000,2026-08-17 15,6.48,962,2026-08-18T06:55:39.020Z
水帘洞,3211946,1786953600000,2026-08-17 16,6.428,2588,2026-08-18T06:55:39.020Z
水帘洞,3211946,1786957200000,2026-08-17 17,6.43,89,2026-08-18T06:55:39.020Z
水帘洞,3211946,1786960800000,2026-08-17 18,6.412,1690,2026-08-18T06:55:39.020Z
水帘洞,3211946,1786964400000,2026-08-17 19,6.354,1389,2026-08-18T11:32:16.762Z
水帘洞,3211946,1786968000000,2026-08-17 20,6.378,1109,2026-08-18T12:59:22.702Z
水帘洞,3211946,1786971600000,2026-08-17 21,6.304,798,2026-08-18T12:59:22.702Z
水帘洞,3211946,1786975200000,2026-08-17 22,6.302,1183,2026-08-18T14:40:56.898Z
水帘洞,3211946,1786978800000,2026-08-17 23,6.146,1359,2026-08-18T14:40:56.898Z
水帘洞,3211946,1786982400000,2026-08-18 00,6.176,1161,2026-08-18T14:40:56.898Z
水帘洞,3211946,1786986000000,2026-08-18 01,6.209,1107,2026-08-18T17:37:59.781Z
水帘洞,3211946,1786989600000,2026-08-18 02,6.341,381,2026-08-18T18:51:43.707Z
水帘洞,3211946,1786993200000,2026-08-18 03,6.382,457,2026-08-18T19:33:27.017Z
水帘洞,3211946,1786998729342,2026-08-18 04,6.458,0,2026-08-18T20:31:56.685Z
水帘洞,3211946,1787000400000,2026-08-18 05,6.458,480,2026-08-18T21:31:03.145Z
水帘洞,3211946,1787004000000,2026-08-18 06,6.458,0,2026-08-18T21:31:03.145Z
水帘洞,3211946,1787007600000,2026-08-18 07,6.477,101,2026-08-18T21:31:03.145Z
水帘洞,3211946,1787011200000,2026-08-18 08,6.371,216,2026-08-18T21:31:03.145Z
水帘洞,3211946,1787014800000,2026-08-18 09,5.271,428,2026-08-18T21:31:03.145Z
水帘洞,3211946,1787018400000,2026-08-18 10,6.468,1672,2026-08-18T21:31:03.145Z
水帘洞,3211946,1787022000000,2026-08-18 11,6.613,962,2026-08-18T21:31:03.145Z
水帘洞,3211946,1787025600000,2026-08-18 12,6.639,500,2026-08-19T04:44:23.544Z
水帘洞,3211946,1787029200000,2026-08-18 13,6.658,983,2026-08-19T04:44:23.544Z
水帘洞,3211946,1787032800000,2026-08-18 14,6.613,447,2026-08-19T06:58:01.189Z
水帘洞,3211946,1787036400000,2026-08-18 15,6.56,187,2026-08-19T06:58:01.189Z
水帘洞,3211946,1787040000000,2026-08-18 16,6.48,776,2026-08-19T06:58:01.189Z
水帘洞,3211946,1787043600000,2026-08-18 17,6.44,728,2026-08-19T09:41:05.100Z
水帘洞,3211946,1787047200000,2026-08-18 18,6.522,926,2026-08-19T10:37:26.793Z
水帘洞,3211946,1787050800000,2026-08-18 19,6.576,745,2026-08-19T11:31:54.774Z
水帘洞,3211946,1787054400000,2026-08-18 20,6.584,524,2026-08-19T11:31:54.774Z
水帘洞,3211946,1787058000000,2026-08-18 21,6.446,802,2026-08-19T13:50:27.278Z
水帘洞,3211946,1787061600000,2026-08-18 22,6.438,1252,2026-08-19T14:41:19.550Z
水帘洞,3211946,1787065200000,2026-08-18 23,6.427,610,2026-08-19T14:41:19.550Z
水帘洞,3211946,1787068800000,2026-08-19 00,6.461,846,2026-08-19T14:41:19.550Z
水帘洞,3211946,1787072400000,2026-08-19 01,6.492,1650,2026-08-19T17:33:08.544Z
水帘洞,3211946,1787076000000,2026-08-19 02,6.479,585,2026-08-19T17:33:08.544Z
水帘洞,3211946,1787079600000,2026-08-19 03,6.514,1651,2026-08-19T19:33:44.606Z
水帘洞,3211946,1787083200000,2026-08-19 04,6.583,570,2026-08-19T20:38:50.649Z
水帘洞,3211946,1787086800000,2026-08-19 05,6.584,430,2026-08-19T20:38:50.649Z
水帘洞,3211946,1787090400000,2026-08-19 06,4.534,192,2026-08-19T22:31:46.289Z
水帘洞,3211946,1787094000000,2026-08-19 07,6.55,1139,2026-08-19T22:31:46.289Z
水帘洞,3211946,1787097600000,2026-08-19 08,6.585,472,2026-08-19T22:31:46.289Z
水帘洞,3211946,1787101200000,2026-08-19 09,6.499,446,2026-08-19T22:31:46.289Z
水帘洞,3211946,1787104800000,2026-08-19 10,6.468,512,2026-08-19T22:31:46.289Z
水帘洞,3211946,1787108400000,2026-08-19 11,6.463,2443,2026-08-20T03:54:05.618Z
水帘洞,3211946,1787112000000,2026-08-19 12,6.487,1947,2026-08-20T04:44:01.319Z
水帘洞,3211946,1787115600000,2026-08-19 13,6.482,1133,2026-08-20T05:37:37.960Z
水帘洞,3211946,1787119200000,2026-08-19 14,6.472,2115,2026-08-20T06:56:43.265Z
水帘洞,3211946,1787122800000,2026-08-19 15,6.49,1583,2026-08-20T06:56:43.265Z
水帘洞,3211946,1787126400000,2026-08-19 16,6.477,1617,2026-08-20T06:56:43.265Z
水帘洞,3211946,1787130000000,2026-08-19 17,6.467,1717,2026-08-20T09:41:59.590Z
水帘洞,3211946,1787133600000,2026-08-19 18,6.485,1239,2026-08-20T10:37:55.639Z
水帘洞,3211946,1787137200000,2026-08-19 19,6.439,1671,2026-08-20T10:37:55.639Z
水帘洞,3211946,1787140800000,2026-08-19 20,6.471,1147,2026-08-20T10:37:55.639Z
水帘洞,3211946,1787144400000,2026-08-19 21,6.464,2324,2026-08-20T13:53:01.692Z
水帘洞,3211946,1787148000000,2026-08-19 22,6.474,2612,2026-08-20T14:42:43.646Z
水帘洞,3211946,1787151600000,2026-08-19 23,6.411,1620,2026-08-20T15:40:28.428Z
水帘洞,3211946,1787155200000,2026-08-20 00,6.39,1103,2026-08-20T16:42:19.374Z
水帘洞,3211946,1787158800000,2026-08-20 01,6.454,634,2026-08-20T16:42:19.374Z
水帘洞,3211946,1787162400000,2026-08-20 02,6.365,293,2026-08-20T18:50:38.717Z
水帘洞,3211946,1787166000000,2026-08-20 03,6.446,595,2026-08-20T19:37:03.444Z
水帘洞,3211946,1787169600000,2026-08-20 04,6.485,313,2026-08-20T19:37:03.444Z
水帘洞,3211946,1787173200000,2026-08-20 05,6.546,245,2026-08-20T21:34:44.696Z
水帘洞,3211946,1787176800000,2026-08-20 06,6.476,136,2026-08-20T22:34:52.319Z
水帘洞,3211946,1787180400000,2026-08-20 07,6.494,56,2026-08-20T23:32:38.454Z
水帘洞,3211946,1787184000000,2026-08-20 08,6.494,0,2026-08-20T23:32:38.454Z
水帘洞,3211946,1787190400486,2026-08-20 09,6.443,0,2026-08-21T01:46:30.400Z
水帘洞,3211946,1787191200000,2026-08-20 10,6.443,985,2026-08-21T01:46:30.400Z
水帘洞,3211946,1787194800000,2026-08-20 11,6.344,2916,2026-08-21T03:10:00.109Z
水帘洞,3211946,1787198400000,2026-08-20 12,6.366,1284,2026-08-21T03:10:00.109Z
水帘洞,3211946,1787202000000,2026-08-20 13,6.38,572,2026-08-21T05:39:01.101Z
水帘洞,3211946,1787205600000,2026-08-20 14,6.388,1501,2026-08-21T06:58:14.067Z
水帘洞,3211946,1787209200000,2026-08-20 15,6.384,874,2026-08-21T07:50:12.943Z
水帘洞,3211946,1787212800000,2026-08-20 16,6.285,2765,2026-08-21T07:50:12.943Z
水帘洞,3211946,1787216400000,2026-08-20 17,6.291,860,2026-08-21T09:44:07.016Z
水帘洞,3211946,1787220000000,2026-08-20 18,6.237,1304,2026-08-21T10:37:20.066Z
水帘洞,3211946,1787223600000,2026-08-20 19,6.228,1082,2026-08-21T10:37:20.066Z
水帘洞,3211946,1787227200000,2026-08-20 20,6.197,1930,2026-08-21T10:37:20.066Z
水帘洞,3211946,1787230800000,2026-08-20 21,6.138,1728,2026-08-21T13:51:25.515Z
水帘洞,3211946,1787234400000,2026-08-20 22,6.09,1084,2026-08-21T14:42:13.201Z
水帘洞,3211946,1787238000000,2026-08-20 23,6.079,1602,2026-08-21T15:40:51.686Z
水帘洞,3211946,1787241600000,2026-08-21 00,6.073,527,2026-08-21T16:42:04.764Z
水帘洞,3211946,1787245200000,2026-08-21 01,6.11,1145,2026-08-21T17:35:43.193Z
水帘洞,3211946,1787248800000,2026-08-21 02,6.135,722,2026-08-21T18:47:21.076Z
水帘洞,3211946,1787252400000,2026-08-21 03,6.083,342,2026-08-21T18:47:21.076Z
水帘洞,3211946,1787256000000,2026-08-21 04,6.175,1809,2026-08-21T18:47:21.076Z
水帘洞,3211946,1787259600000,2026-08-21 05,6.194,794,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787263200000,2026-08-21 06,6.194,0,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787266800000,2026-08-21 07,6.398,35,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787270400000,2026-08-21 08,6.219,926,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787274000000,2026-08-21 09,6.041,1028,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787277600000,2026-08-21 10,6.063,187,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787281200000,2026-08-21 11,5.922,451,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787284800000,2026-08-21 12,5.935,956,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787288400000,2026-08-21 13,5.846,826,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787292000000,2026-08-21 14,5.853,1600,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787295600000,2026-08-21 15,5.872,1912,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787299200000,2026-08-21 16,5.839,1140,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787302800000,2026-08-21 17,5.927,2320,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787306400000,2026-08-21 18,6.042,3751,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787310000000,2026-08-21 19,6.037,974,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787313600000,2026-08-21 20,5.932,805,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787317200000,2026-08-21 21,5.892,1042,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787320800000,2026-08-21 22,5.868,1061,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787324400000,2026-08-21 23,5.857,1665,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787328000000,2026-08-22 00,5.861,952,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787331600000,2026-08-22 01,5.94,1922,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787335200000,2026-08-22 02,5.883,361,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787338800000,2026-08-22 03,5.883,113,2026-08-21T21:31:27.063Z
水帘洞,3211946,1787342400000,2026-08-22 04,5.883,17,2026-08-21T21:31:27.063Z
白帝城,324999,1786622400000,2026-08-13 20,5.737,1947,2026-08-14T12:57:51.217Z
白帝城,324999,1786626000000,2026-08-13 21,5.686,527,2026-08-14T12:57:51.217Z
白帝城,324999,1786629600000,2026-08-13 22,5.713,1104,2026-08-14T14:18:33.217Z
白帝城,324999,1786633200000,2026-08-13 23,5.652,320,2026-08-14T15:58:13.444Z
白帝城,324999,1786636800000,2026-08-14 00,5.689,197,2026-08-14T15:58:13.444Z
白帝城,324999,1786640400000,2026-08-14 01,5.701,210,2026-08-14T17:57:19.000Z
白帝城,324999,1786644000000,2026-08-14 02,5.753,319,2026-08-14T17:57:19.000Z
白帝城,324999,1786647600000,2026-08-14 03,5.65,82,2026-08-14T19:52:14.355Z
白帝城,324999,1786653452791,2026-08-14 04,5.65,0,2026-08-14T20:37:22.065Z
白帝城,324999,1786656742993,2026-08-14 05,5.65,0,2026-08-14T21:32:12.396Z
白帝城,324999,1786660267161,2026-08-14 06,5.65,0,2026-08-14T22:30:54.403Z
白帝城,324999,1786662000000,2026-08-14 07,5.65,117,2026-08-14T22:30:54.403Z
白帝城,324999,1786665600000,2026-08-14 08,5.556,106,2026-08-14T22:30:54.403Z
白帝城,324999,1786669200000,2026-08-14 09,5.65,73,2026-08-14T22:30:54.403Z
白帝城,324999,1786672800000,2026-08-14 10,5.65,609,2026-08-14T22:30:54.403Z
白帝城,324999,1786676400000,2026-08-14 11,5.633,202,2026-08-15T03:46:22.767Z
白帝城,324999,1786680000000,2026-08-14 12,5.502,190,2026-08-15T04:38:59.203Z
白帝城,324999,1786683600000,2026-08-14 13,5.398,893,2026-08-15T05:31:46.542Z
白帝城,324999,1786687200000,2026-08-14 14,5.439,89,2026-08-15T06:50:12.456Z
白帝城,324999,1786690800000,2026-08-14 15,5.47,260,2026-08-15T06:50:12.456Z
白帝城,324999,1786694400000,2026-08-14 16,5.585,705,2026-08-15T08:37:14.218Z
白帝城,324999,1786698000000,2026-08-14 17,5.675,1207,2026-08-15T09:32:44.357Z
白帝城,324999,1786701600000,2026-08-14 18,5.611,135,2026-08-15T10:30:14.902Z
白帝城,324999,1786705200000,2026-08-14 19,5.76,1025,2026-08-15T10:30:14.902Z
白帝城,324999,1786708800000,2026-08-14 20,5.756,20,2026-08-15T12:51:11.925Z
白帝城,324999,1786712400000,2026-08-14 21,5.756,812,2026-08-15T13:36:28.211Z
白帝城,324999,1786716000000,2026-08-14 22,5.809,536,2026-08-15T14:30:15.192Z
白帝城,324999,1786719600000,2026-08-14 23,5.747,376,2026-08-15T15:28:40.183Z
白帝城,324999,1786723200000,2026-08-15 00,5.819,160,2026-08-15T16:32:57.078Z
白帝城,324999,1786726800000,2026-08-15 01,5.814,123,2026-08-15T17:27:23.182Z
白帝城,324999,1786730400000,2026-08-15 02,5.814,0,2026-08-15T17:27:23.182Z
白帝城,324999,1786734000000,2026-08-15 03,5.814,0,2026-08-15T17:27:23.182Z
白帝城,324999,1786737600000,2026-08-15 04,5.814,0,2026-08-15T17:27:23.182Z
白帝城,324999,1786741200000,2026-08-15 05,5.814,0,2026-08-15T17:27:23.182Z
白帝城,324999,1786744800000,2026-08-15 06,5.814,0,2026-08-15T17:27:23.182Z
白帝城,324999,1786748400000,2026-08-15 07,5.6,30,2026-08-15T23:26:42.346Z
白帝城,324999,1786752000000,2026-08-15 08,5.6,0,2026-08-15T23:26:42.346Z
白帝城,324999,1786755600000,2026-08-15 09,5.652,125,2026-08-16T01:47:21.843Z
白帝城,324999,1786759200000,2026-08-15 10,5.788,116,2026-08-16T01:47:21.843Z
白帝城,324999,1786762800000,2026-08-15 11,5.786,89,2026-08-16T03:07:40.843Z
白帝城,324999,1786768955942,2026-08-15 12,5.791,0,2026-08-16T04:42:25.003Z
白帝城,324999,1786770000000,2026-08-15 13,5.791,250,2026-08-16T05:34:50.194Z
白帝城,324999,1786773600000,2026-08-15 14,5.66,11,2026-08-16T06:51:43.207Z
白帝城,324999,1786777200000,2026-08-15 15,5.836,1199,2026-08-16T07:37:37.425Z
白帝城,324999,1786780800000,2026-08-15 16,5.875,1022,2026-08-16T08:38:20.561Z
白帝城,324999,1786784400000,2026-08-15 17,5.874,1345,2026-08-16T09:34:09.750Z
白帝城,324999,1786788000000,2026-08-15 18,5.851,182,2026-08-16T10:30:23.501Z
白帝城,324999,1786791600000,2026-08-15 19,5.872,300,2026-08-16T11:26:34.668Z
白帝城,324999,1786795200000,2026-08-15 20,5.882,426,2026-08-16T12:52:26.806Z
白帝城,324999,1786798800000,2026-08-15 21,5.907,484,2026-08-16T13:36:59.513Z
白帝城,324999,1786802400000,2026-08-15 22,5.952,170,2026-08-16T14:30:31.192Z
白帝城,324999,1786806000000,2026-08-15 23,5.843,237,2026-08-16T14:30:31.192Z
白帝城,324999,1786809600000,2026-08-16 00,5.886,293,2026-08-16T16:34:01.871Z
白帝城,324999,1786813200000,2026-08-16 01,5.91,510,2026-08-16T17:25:50.762Z
白帝城,324999,1786816800000,2026-08-16 02,5.91,532,2026-08-16T17:25:50.762Z
白帝城,324999,1786821993766,2026-08-16 03,5.862,0,2026-08-16T19:26:22.801Z
白帝城,324999,1786825860913,2026-08-16 04,5.862,0,2026-08-16T20:30:48.175Z
白帝城,324999,1786827600000,2026-08-16 05,5.862,0,2026-08-16T20:30:48.175Z
白帝城,324999,1786831200000,2026-08-16 06,5.862,96,2026-08-16T22:28:31.195Z
白帝城,324999,1786834800000,2026-08-16 07,5.862,0,2026-08-16T22:28:31.195Z
白帝城,324999,1786838400000,2026-08-16 08,5.936,920,2026-08-16T22:28:31.195Z
白帝城,324999,1786842000000,2026-08-16 09,5.953,86,2026-08-17T01:45:37.141Z
白帝城,324999,1786845600000,2026-08-16 10,5.897,63,2026-08-17T01:45:37.141Z
白帝城,324999,1786849200000,2026-08-16 11,5.795,2784,2026-08-17T01:45:37.141Z
白帝城,324999,1786852800000,2026-08-16 12,5.78,138,2026-08-17T04:51:28.604Z
白帝城,324999,1786856400000,2026-08-16 13,5.777,586,2026-08-17T05:40:49.989Z
白帝城,324999,1786860000000,2026-08-16 14,5.729,901,2026-08-17T05:40:49.989Z
白帝城,324999,1786863600000,2026-08-16 15,5.792,626,2026-08-17T07:08:32.325Z
白帝城,324999,1786867200000,2026-08-16 16,5.774,822,2026-08-17T07:08:32.325Z
白帝城,324999,1786870800000,2026-08-16 17,5.766,749,2026-08-17T09:50:55.698Z
白帝城,324999,1786874400000,2026-08-16 18,5.76,387,2026-08-17T09:50:55.698Z
白帝城,324999,1786878000000,2026-08-16 19,5.767,127,2026-08-17T11:32:32.497Z
白帝城,324999,1786881600000,2026-08-16 20,5.754,415,2026-08-17T12:57:12.908Z
白帝城,324999,1786885200000,2026-08-16 21,5.583,1222,2026-08-17T13:44:49.386Z
白帝城,324999,1786888800000,2026-08-16 22,5.462,196,2026-08-17T13:44:49.386Z
白帝城,324999,1786892400000,2026-08-16 23,5.526,525,2026-08-17T15:32:01.591Z
白帝城,324999,1786896000000,2026-08-17 00,5.477,94,2026-08-17T16:35:33.344Z
白帝城,324999,1786899600000,2026-08-17 01,5.477,0,2026-08-17T16:35:33.344Z
白帝城,324999,1786903200000,2026-08-17 02,5.477,121,2026-08-17T18:49:49.813Z
